Class,Filename,Width,Height,Aspect_Ratio,Brightness_Mean,Brightness_Std,Red_Mean,Green_Mean,Blue_Mean,Red_Std,Green_Std,Blue_Std
Malignant,1026.jpg,224,224,1.0,107.81581,11.284087,118.653,103.68431,101.110115,4.909321,7.8522935,10.805162
Malignant,1027.jpg,224,224,1.0,126.694,17.909494,147.97572,122.12249,109.98378,5.3124223,8.089898,10.748935
Malignant,1028.jpg,224,224,1.0,222.47855,22.306087,233.7733,215.95985,217.70247,17.343298,20.833317,23.76956
Malignant,1029.jpg,224,224,1.0,133.58926,19.295988,152.87495,131.23592,116.656906,11.585532,11.667117,13.508449
Malignant,103.jpg,224,224,1.0,144.1083,41.313656,170.62433,127.14238,134.55823,21.43099,36.639362,47.29249
Malignant,1030.jpg,224,224,1.0,138.79161,23.051172,167.01218,130.59349,118.769196,10.249408,10.1026945,11.065623
Malignant,1031.jpg,224,224,1.0,143.91975,23.494751,169.16158,130.96349,131.63419,13.724263,14.601944,17.276815
Malignant,1032.jpg,224,224,1.0,150.65338,23.267271,174.07578,143.83762,134.04674,12.874299,15.540119,18.60137
Malignant,1033.jpg,224,224,1.0,136.81049,28.62895,159.42917,133.61366,117.38861,18.078587,23.133423,26.416397
Malignant,1034.jpg,224,224,1.0,129.5096,22.504002,153.64783,122.30463,112.57633,13.984292,13.750802,14.606314
Malignant,1035.jpg,224,224,1.0,128.07767,54.02252,150.85207,122.95625,110.42468,45.817665,54.040607,53.657448
Malignant,1036.jpg,224,224,1.0,136.30907,19.068386,155.5342,130.47446,122.91855,9.710837,13.603255,15.116437
Malignant,1037.jpg,224,224,1.0,126.69784,22.135727,147.28711,120.672035,112.134346,14.843321,15.678687,18.207197
Malignant,1038.jpg,224,224,1.0,132.17532,20.259449,151.12697,125.884186,119.51481,15.666326,14.526141,14.692213
Malignant,1039.jpg,224,224,1.0,136.082,21.410366,150.63101,127.72529,129.88972,16.877466,20.754547,18.432531
Malignant,104.jpg,224,224,1.0,143.667,47.71898,184.74588,133.23853,113.01664,28.506569,38.056297,42.83368
Malignant,1040.jpg,224,224,1.0,143.23196,21.730074,162.84557,136.54994,130.30037,15.965529,15.856892,17.711016
Malignant,1041.jpg,224,224,1.0,136.89233,30.635181,171.62436,132.54338,106.50927,14.411483,14.826411,15.481339
Malignant,1042.jpg,224,224,1.0,136.70163,23.890837,152.05789,129.4086,128.63843,15.739711,21.876713,25.138994
Malignant,1043.jpg,224,224,1.0,126.69745,22.006975,147.673,117.05638,115.36296,14.336972,16.427237,17.77985
Malignant,1044.jpg,224,224,1.0,129.45052,21.79804,147.45885,124.43475,116.45795,16.460281,16.260061,19.283897
Malignant,1045.jpg,224,224,1.0,140.27881,30.472603,175.23639,123.46696,122.133095,17.807125,17.698835,17.929253
Malignant,1046.jpg,224,224,1.0,127.71466,16.910093,140.76608,127.16996,115.20793,14.011598,12.3299265,13.507299
Malignant,1047.jpg,224,224,1.0,110.15098,36.018017,143.63943,99.333664,87.47985,22.075144,28.977644,28.502747
Malignant,1048.jpg,224,224,1.0,133.72743,43.73919,172.11212,127.55078,101.51937,45.437782,23.139748,24.298466
Malignant,1049.jpg,224,224,1.0,147.00662,26.725565,176.42195,133.79045,130.80742,18.857273,15.819281,15.315939
Malignant,105.jpg,224,224,1.0,135.45706,48.563873,172.83153,117.36464,116.17499,44.58172,37.121613,40.172382
Malignant,1050.jpg,224,224,1.0,134.94643,25.925804,165.08932,123.62331,116.12663,13.8163595,13.154119,16.171808
Malignant,1051.jpg,224,224,1.0,136.59483,27.867971,166.9867,131.68915,111.108696,13.303887,14.689475,18.434315
Malignant,1052.jpg,224,224,1.0,140.2273,32.455936,171.54877,135.51471,113.6184,25.089361,21.767122,18.590405
Malignant,1053.jpg,224,224,1.0,174.0016,25.624853,201.71945,169.3774,150.90799,12.470158,14.465777,16.797562
Malignant,1054.jpg,224,224,1.0,126.61893,18.740463,148.52585,118.89274,112.438194,9.282065,9.86566,11.376582
Malignant,1055.jpg,224,224,1.0,120.62285,21.49906,141.88606,111.68033,108.302155,13.030638,14.044924,18.321539
Malignant,1056.jpg,224,224,1.0,148.21065,22.538479,170.39395,141.66432,132.57368,14.545646,15.228308,17.34946
Malignant,1057.jpg,224,224,1.0,126.209595,24.89807,139.22487,125.85997,113.543945,15.997735,23.57617,26.796268
Malignant,1058.jpg,224,224,1.0,125.32214,43.65036,141.16489,123.02744,111.77412,40.276237,42.938072,42.548813
Malignant,1059.jpg,224,224,1.0,146.62556,30.099346,163.96443,135.81029,140.10194,23.122675,30.170267,28.510437
Malignant,106.jpg,224,224,1.0,187.4967,63.10258,218.74713,172.08508,171.65788,44.505028,60.45985,69.60417
Malignant,1060.jpg,224,224,1.0,145.73843,26.350521,175.90826,135.3864,125.92066,13.240624,14.934126,16.570465
Malignant,1061.jpg,224,224,1.0,125.204865,22.452343,145.67586,122.58735,107.35138,14.3247595,16.037138,17.472107
Malignant,1062.jpg,224,224,1.0,171.28839,30.820465,209.02089,164.64532,140.19896,11.297641,10.667147,13.185391
Malignant,1063.jpg,224,224,1.0,138.50085,21.898403,161.52785,134.16606,119.80863,11.283303,13.246937,15.407603
Malignant,1064.jpg,224,224,1.0,137.10507,23.888485,157.71922,139.04327,114.552734,12.09002,15.862215,19.413715
Malignant,1065.jpg,224,224,1.0,130.17201,28.902666,162.81328,124.9778,102.72497,12.040933,15.256759,16.809734
Malignant,1066.jpg,224,224,1.0,154.52893,32.663963,190.35919,147.92897,125.29863,12.643386,18.26434,22.925632
Malignant,1067.jpg,224,224,1.0,149.45073,22.007072,164.95271,145.61621,137.78326,14.184003,19.162142,22.212955
Malignant,1068.jpg,224,224,1.0,138.81117,27.154814,172.37134,122.5502,121.512,13.666862,12.042133,13.798217
Malignant,1069.jpg,224,224,1.0,174.76244,33.72441,183.45581,173.72353,167.10799,30.039766,35.193233,33.701805
Malignant,107.jpg,224,224,1.0,172.41843,25.67427,184.97682,159.69356,172.58492,20.391626,23.343082,26.403091
Malignant,1070.jpg,224,224,1.0,122.998116,26.336735,154.29994,112.1348,102.55961,12.4855585,13.211651,15.325973
Malignant,1071.jpg,224,224,1.0,134.93169,25.167353,164.5261,121.15553,119.11342,14.049931,13.16373,14.617594
Malignant,1072.jpg,224,224,1.0,164.0797,20.375835,186.91557,155.91632,149.40717,10.801142,11.721473,13.713678
Malignant,1073.jpg,224,224,1.0,133.51361,31.260054,169.59445,130.37617,100.57019,12.474931,13.316689,14.201245
Malignant,1074.jpg,224,224,1.0,163.75131,19.356722,186.43416,151.71219,153.1076,9.562185,10.323378,12.381452
Malignant,1075.jpg,224,224,1.0,138.26074,28.328465,170.47758,134.47397,109.83066,13.117683,13.257244,14.111825
Malignant,1076.jpg,224,224,1.0,177.11281,30.874823,205.15591,165.31348,160.869,22.078215,23.555214,25.059282
Malignant,1077.jpg,224,224,1.0,136.65291,21.521774,154.32977,130.50163,125.12731,14.3387165,17.022757,20.274069
Malignant,1078.jpg,224,224,1.0,137.35892,31.385742,169.50139,133.37819,109.19714,15.111191,21.383062,20.67705
Malignant,1079.jpg,224,224,1.0,166.39807,35.357998,202.85013,163.26883,133.07526,14.6110735,19.850035,26.345821
Malignant,108.jpg,224,224,1.0,142.9745,39.41491,170.56296,123.43212,134.92844,37.254044,30.59702,33.597576
Malignant,1080.jpg,224,224,1.0,132.54884,27.9938,150.81625,136.05873,110.77156,18.32601,23.296715,25.53648
Malignant,1081.jpg,224,224,1.0,179.39957,25.43798,207.42937,164.94643,165.8229,11.069031,15.096479,20.296715
Malignant,1082.jpg,224,224,1.0,164.46675,27.633451,196.66473,151.06583,145.66966,14.189149,14.336562,17.729305
Malignant,1083.jpg,224,224,1.0,141.86133,21.799166,162.00795,136.40689,127.16914,14.158033,14.791725,18.83795
Malignant,1084.jpg,224,224,1.0,147.80835,23.032173,172.8977,139.08907,131.4383,14.926845,13.654715,14.446487
Malignant,1085.jpg,224,224,1.0,167.11269,19.907167,176.14851,164.15819,161.03136,14.554869,19.822113,21.372122
Malignant,1086.jpg,224,224,1.0,127.780334,24.043503,155.0852,116.61629,111.63951,13.665563,14.096496,14.767988
Malignant,1087.jpg,224,224,1.0,171.52498,30.456322,205.84785,159.70079,149.0263,19.264502,17.515448,16.756773
Malignant,1088.jpg,224,224,1.0,157.04909,28.479603,189.0711,149.9317,132.14441,13.731316,15.745865,17.334135
Malignant,1089.jpg,224,224,1.0,131.59052,33.363876,168.43431,127.987625,98.34959,17.995886,17.253548,15.572497
Malignant,109.jpg,224,224,1.0,176.79242,43.54232,224.94208,153.34831,152.08687,18.349,29.200483,31.938486
Malignant,1090.jpg,224,224,1.0,130.4605,24.64448,157.8601,127.59068,105.9307,12.268958,12.729803,12.197961
Malignant,1091.jpg,224,224,1.0,163.24974,36.406387,185.02084,163.75371,140.97469,26.903008,32.320347,35.17791
Malignant,1092.jpg,224,224,1.0,133.81558,19.162182,151.55722,128.06213,121.827385,12.153592,14.301659,16.054153
Malignant,1093.jpg,224,224,1.0,201.06442,26.44348,226.50235,191.52579,185.16515,14.636936,17.800816,23.995897
Malignant,1094.jpg,224,224,1.0,123.538185,27.209417,152.20653,116.472435,101.935585,14.220318,17.392328,19.439014
Malignant,1095.jpg,224,224,1.0,142.21266,29.940042,177.44937,137.66685,111.52174,11.475302,12.804584,13.76065
Malignant,1096.jpg,224,224,1.0,136.82573,27.599985,169.63745,130.21523,110.62454,12.2953825,13.44754,12.101833
Malignant,1097.jpg,224,224,1.0,136.26039,18.412876,152.03587,132.07109,124.67419,12.768641,13.713163,16.289772
Malignant,1098.jpg,224,224,1.0,127.58108,35.978344,167.2788,116.24854,99.2159,19.01244,22.222971,22.783134
Malignant,1099.jpg,224,224,1.0,142.7719,20.84219,163.72688,139.51842,125.07041,13.25124,12.68773,14.268071
Malignant,11.jpg,224,224,1.0,127.07979,58.009758,156.97975,110.99386,113.26575,37.21589,56.47817,64.629684
Malignant,110.jpg,224,224,1.0,180.69531,25.871052,193.47327,173.55997,175.05272,16.38746,24.91818,29.537111
Malignant,1100.jpg,224,224,1.0,136.64432,18.019875,153.02483,132.97864,123.92947,10.53629,12.1866045,16.468
Malignant,1101.jpg,224,224,1.0,127.9658,23.261011,147.37791,120.326096,116.1934,16.468756,19.124355,20.309566
Malignant,1102.jpg,224,224,1.0,155.46312,40.051865,192.24005,149.89532,124.253944,14.510411,30.699144,36.081997
Malignant,1103.jpg,224,224,1.0,120.243835,34.360554,158.68791,111.04859,90.99498,19.335777,19.05985,19.66715
Malignant,1104.jpg,224,224,1.0,150.81772,18.706476,167.77063,142.4242,142.25835,13.365007,14.247492,15.396983
Malignant,1105.jpg,224,224,1.0,190.31215,24.047846,209.01202,189.54991,172.37456,15.236769,19.78877,20.955164
Malignant,1106.jpg,224,224,1.0,130.32684,23.154722,157.6487,126.61065,106.72122,9.328151,9.377015,10.7685375
Malignant,1107.jpg,224,224,1.0,130.2592,22.663727,157.08553,124.76628,108.92576,9.727225,10.48377,11.465861
Malignant,1108.jpg,224,224,1.0,186.64703,28.191729,220.90291,178.09654,160.94167,12.762041,12.221336,12.835438
Malignant,1109.jpg,224,224,1.0,137.51811,23.9577,158.72528,132.0205,121.808556,13.661328,18.392744,21.684814
Malignant,111.jpg,224,224,1.0,142.08575,24.009136,155.17024,124.18768,146.8993,17.858126,18.90707,23.199368
Malignant,1110.jpg,224,224,1.0,142.4693,26.570066,170.69038,131.46397,125.253525,16.077839,17.448076,18.467348
Malignant,1111.jpg,224,224,1.0,136.32726,59.920025,209.00482,113.3625,86.61442,30.338568,26.138594,29.77917
Malignant,1112.jpg,224,224,1.0,144.84088,50.614437,183.42973,133.20822,117.88467,43.80202,40.620724,42.020805
Malignant,1113.jpg,224,224,1.0,144.10002,24.875618,154.76587,143.99089,133.54333,14.304198,24.227488,28.975712
Malignant,1114.jpg,224,224,1.0,118.990234,48.32028,164.30115,113.42606,79.2435,35.82279,32.08506,32.06218
Malignant,1115.jpg,224,224,1.0,173.95496,40.51166,211.08725,155.88837,154.88927,23.686617,30.831041,36.650597
Malignant,1116.jpg,224,224,1.0,136.12875,47.925476,189.52599,112.293365,106.566864,32.684273,26.55712,28.700447
Malignant,1117.jpg,224,224,1.0,164.24406,47.558285,195.1069,156.54321,141.08208,33.699913,41.6552,48.64397
Malignant,1118.jpg,224,224,1.0,155.42233,44.319946,191.4688,142.80798,131.99025,38.39264,34.068825,35.363277
Malignant,1119.jpg,224,224,1.0,140.47571,59.782917,170.22218,132.59062,118.61432,46.101425,52.925682,66.11033
Malignant,112.jpg,224,224,1.0,168.67624,22.81603,184.53644,156.37727,165.11502,12.370293,18.896137,25.221674
Malignant,1120.jpg,224,224,1.0,152.8437,49.51896,188.13177,143.48944,126.90992,45.727757,41.487194,39.228252
Malignant,1121.jpg,224,224,1.0,144.96059,55.542576,197.8543,126.3233,110.7042,43.85333,38.777733,38.85245
Malignant,1122.jpg,224,224,1.0,90.21108,61.68045,124.38353,69.97551,76.274216,65.17206,53.738235,50.06763
Malignant,1123.jpg,224,224,1.0,157.40013,56.23484,211.1591,132.48868,128.55261,46.162918,38.080055,39.537075
Malignant,1124.jpg,224,224,1.0,208.80078,30.857975,225.0662,207.89458,193.4416,24.022987,29.545898,30.088057
Malignant,1125.jpg,224,224,1.0,33.612137,35.014328,49.714943,27.611547,23.509926,38.38143,30.084291,30.040771
Malignant,1126.jpg,224,224,1.0,135.49245,59.2726,193.38983,114.50156,98.586,48.101185,40.164318,38.183975
Malignant,1127.jpg,224,224,1.0,150.72682,56.045296,210.05229,125.822624,116.305565,33.794548,35.568054,41.12802
Malignant,1128.jpg,224,224,1.0,146.1874,54.42938,186.62349,132.37643,119.56228,48.38373,45.598785,43.962715
Malignant,1129.jpg,224,224,1.0,200.89973,54.813522,221.45181,197.08733,184.1601,32.489365,53.146385,66.45549
Malignant,113.jpg,224,224,1.0,135.67598,28.919146,165.57407,129.66057,111.793304,11.932165,18.497948,22.889692
Malignant,1130.jpg,224,224,1.0,145.44696,55.941566,202.76743,124.568794,109.004684,38.786205,35.625084,39.56373
Malignant,1131.jpg,224,224,1.0,150.69865,39.830456,194.10027,134.82016,123.17558,24.452719,23.366425,26.872377
Malignant,1132.jpg,224,224,1.0,168.44281,41.882767,199.55789,153.84914,151.92143,24.43984,36.63723,43.229923
Malignant,1133.jpg,224,224,1.0,134.36047,32.58489,167.93275,118.93758,116.2111,20.699959,21.017694,24.914454
Malignant,1134.jpg,224,224,1.0,175.26132,83.456696,191.43684,171.64961,162.69753,72.37667,83.82209,90.54278
Malignant,1135.jpg,224,224,1.0,174.01749,39.086643,218.44186,167.32898,136.28162,14.78575,19.157307,23.56731
Malignant,1136.jpg,224,224,1.0,154.78088,48.889507,183.27278,142.1787,138.89116,43.040195,42.74072,47.62602
Malignant,1137.jpg,224,224,1.0,190.51031,47.573387,205.71895,184.87083,180.94115,40.560314,46.184944,51.544323
Malignant,1138.jpg,224,224,1.0,140.72255,59.638176,208.1552,121.128845,92.88363,35.8783,33.92836,31.813732
Malignant,1139.jpg,224,224,1.0,121.93933,51.383713,166.06541,110.839325,88.91327,44.931896,40.042778,33.727085
Malignant,114.jpg,224,224,1.0,181.85458,31.469774,206.03464,166.34106,173.18803,26.619043,24.050087,27.992971
Malignant,1140.jpg,224,224,1.0,183.71603,61.28689,194.50845,181.1173,175.52238,51.553967,61.825,67.80663
Malignant,1141.jpg,224,224,1.0,176.32826,58.800674,205.415,169.814,153.7558,48.18181,57.648514,57.70381
Malignant,1142.jpg,224,224,1.0,164.72446,47.976242,219.80267,138.11769,136.25299,27.268715,26.746588,29.900524
Malignant,1143.jpg,224,224,1.0,107.73502,63.416195,174.99738,81.93945,66.26826,51.43105,36.29858,34.53946
Malignant,1144.jpg,224,224,1.0,152.40524,57.844936,188.70142,139.6371,128.87721,54.5125,48.190884,52.058918
Malignant,1145.jpg,224,224,1.0,160.37422,63.02481,189.30331,145.57286,146.24654,60.083336,56.42446,62.18592
Malignant,1146.jpg,224,224,1.0,166.53069,26.693512,189.96063,162.22919,147.40227,10.85392,22.868423,23.738075
Malignant,1147.jpg,224,224,1.0,134.44434,63.554787,187.85217,117.10214,98.37867,42.45812,50.108677,57.880737
Malignant,1148.jpg,224,224,1.0,118.44307,62.636734,152.7138,114.78005,87.83534,49.769432,57.98642,61.692196
Malignant,1149.jpg,224,224,1.0,123.6104,62.17814,200.50905,86.842995,83.47916,31.951986,27.916174,30.37034
Malignant,115.jpg,224,224,1.0,106.43952,60.735275,147.1546,95.63343,76.53053,58.161953,52.504456,47.515812
Malignant,1150.jpg,224,224,1.0,137.82646,58.098648,214.23312,109.74733,89.49895,21.814768,16.30198,20.561028
Malignant,1151.jpg,224,224,1.0,158.44502,48.592613,190.08507,146.75447,138.49556,39.352856,44.06751,45.358467
Malignant,1152.jpg,224,224,1.0,170.6605,51.355675,200.57376,156.22043,155.18735,39.873486,44.68761,54.613205
Malignant,1153.jpg,224,224,1.0,100.09593,34.81751,133.43423,85.50911,81.344444,22.722271,26.946789,26.805038
Malignant,1154.jpg,224,224,1.0,159.04953,49.603313,214.50673,130.86433,131.77753,30.246971,27.956268,32.7317
Malignant,1155.jpg,224,224,1.0,153.42052,47.824833,196.79456,145.02481,118.44216,39.62719,33.775887,31.228811
Malignant,1156.jpg,224,224,1.0,137.6856,61.235836,216.205,105.2277,91.624084,26.821491,22.50149,26.139973
Malignant,1157.jpg,224,224,1.0,170.79433,23.466564,186.07137,170.85284,155.45874,14.947967,17.920942,25.275785
Malignant,1158.jpg,224,224,1.0,183.89238,52.55796,211.56366,174.84988,165.26357,44.425278,46.66279,54.23558
Malignant,1159.jpg,224,224,1.0,171.10297,54.373775,198.83092,163.71112,150.76688,38.726074,53.30789,57.367638
Malignant,116.jpg,224,224,1.0,169.13727,31.02294,198.89963,153.89279,154.61935,11.874189,22.591124,30.115631
Malignant,1160.jpg,224,224,1.0,157.133,51.243565,168.4798,156.41068,146.50854,40.197918,49.750687,59.536167
Malignant,1161.jpg,224,224,1.0,126.01532,62.303513,205.89722,81.8569,90.29183,21.78248,26.799124,29.07339
Malignant,1162.jpg,224,224,1.0,172.37032,51.214478,188.98842,171.2036,156.91893,47.99051,52.580273,47.798798
Malignant,1163.jpg,224,224,1.0,149.44518,60.10003,179.2272,142.05736,127.051,58.013107,55.903297,53.872948
Malignant,1164.jpg,224,224,1.0,130.10188,65.51028,205.003,107.770485,77.53213,34.54566,36.609303,38.32357
Malignant,1165.jpg,224,224,1.0,140.35611,62.34942,158.15727,133.84512,129.06593,61.29458,61.672363,60.125713
Malignant,1166.jpg,224,224,1.0,128.51277,59.527885,181.69421,115.45023,88.39385,54.933773,40.59924,36.827526
Malignant,1167.jpg,224,224,1.0,146.8952,57.69082,217.50229,125.14491,98.03838,24.275997,27.969395,27.706615
Malignant,1168.jpg,224,224,1.0,150.58067,30.457811,155.23683,151.91417,144.59103,18.26876,31.96942,36.985264
Malignant,1169.jpg,224,224,1.0,156.33311,23.207098,170.53471,156.36996,142.09467,15.195141,18.462719,25.288801
Malignant,117.jpg,224,224,1.0,176.27596,27.214458,198.9334,155.15503,174.73941,17.866655,18.027273,24.816652
Malignant,1170.jpg,224,224,1.0,147.10378,57.402042,178.74934,133.33234,129.22968,43.270412,52.917435,60.8426
Malignant,1171.jpg,224,224,1.0,178.5618,65.85406,198.61832,173.30717,163.75989,43.28062,66.96682,77.48245
Malignant,1172.jpg,224,224,1.0,164.84581,56.53575,214.12022,141.67168,138.74553,47.44936,40.97413,44.85889
Malignant,1173.jpg,224,224,1.0,124.69194,63.452587,187.8496,98.75319,87.47304,51.823696,40.381145,41.417458
Malignant,1174.jpg,224,224,1.0,122.768364,73.10015,136.3989,119.89967,112.0065,68.112915,74.36963,74.504
Malignant,1175.jpg,224,224,1.0,135.3455,66.96363,189.28264,114.17548,102.57836,61.512184,50.615234,51.726795
Malignant,1176.jpg,224,224,1.0,154.2499,70.80974,184.09038,141.11792,137.54138,66.13438,66.38574,70.13671
Malignant,1177.jpg,224,224,1.0,145.13945,53.889805,212.31705,120.40697,102.694336,25.776962,21.4475,25.724964
Malignant,1178.jpg,224,224,1.0,163.51494,45.240223,187.83598,153.22878,149.48003,40.30124,40.336742,44.659756
Malignant,1179.jpg,224,224,1.0,98.58077,69.573685,164.1819,74.79413,56.76628,68.33041,44.258904,35.71883
Malignant,118.jpg,224,224,1.0,152.8027,26.29982,173.23172,143.8689,141.3075,14.319117,22.646175,26.978838
Malignant,1180.jpg,224,224,1.0,133.31604,35.949345,157.94006,132.93852,109.06956,19.592949,32.980385,34.800854
Malignant,1181.jpg,224,224,1.0,117.74371,55.184944,151.21736,98.2554,103.75839,53.43999,48.03111,47.722584
Malignant,1182.jpg,224,224,1.0,108.684395,36.578865,140.51558,101.18744,84.35017,27.180616,28.183065,28.624905
Malignant,1183.jpg,224,224,1.0,139.45636,50.602432,177.11646,126.05528,115.19739,51.127296,40.941513,34.71659
Malignant,1184.jpg,224,224,1.0,170.92119,41.806942,211.89012,152.06242,148.81102,22.750463,30.588535,35.598507
Malignant,1185.jpg,224,224,1.0,144.46227,57.82523,203.42313,126.78466,103.17901,40.710777,37.43028,38.466743
Malignant,1186.jpg,224,224,1.0,113.880844,75.163704,153.51315,100.441505,87.6879,76.429405,66.12117,65.558205
Malignant,1187.jpg,224,224,1.0,159.29568,54.59209,182.1531,156.40561,139.32834,44.586613,51.589584,57.982147
Malignant,1188.jpg,224,224,1.0,137.11395,38.27695,165.90898,129.36368,116.06915,25.506742,32.060364,37.213043
Malignant,1189.jpg,224,224,1.0,162.59978,53.59006,213.83693,146.59245,127.369934,39.44842,39.104668,37.51944
Malignant,119.jpg,224,224,1.0,160.7796,38.96546,185.1759,152.5771,144.58578,22.173462,35.66882,43.200623
Malignant,1190.jpg,224,224,1.0,146.08661,58.374706,207.33856,116.70069,114.22054,43.69408,35.785454,37.446865
Malignant,1191.jpg,224,224,1.0,187.4227,29.202717,197.7676,189.62102,174.8795,12.913064,30.050838,34.92012
Malignant,1192.jpg,224,224,1.0,105.431526,57.941044,168.05571,80.28538,67.95351,43.50934,35.22028,31.29288
Malignant,1193.jpg,224,224,1.0,120.449036,45.901962,160.85927,104.109795,96.37805,33.69732,35.4379,38.08209
Malignant,1194.jpg,224,224,1.0,141.26598,56.817398,203.6349,123.97955,96.18343,34.283653,33.44088,34.203075
Malignant,1195.jpg,224,224,1.0,125.76427,58.94526,190.90607,103.311485,83.07523,36.661373,35.077515,35.766
Malignant,1196.jpg,224,224,1.0,125.27043,51.722977,159.39464,112.610275,103.806404,40.2597,46.869457,49.22158
Malignant,1197.jpg,224,224,1.0,133.87267,45.989666,170.91057,114.766304,115.941086,42.490196,35.01826,35.4267
Malignant,1198.jpg,224,224,1.0,124.94683,19.057684,147.50952,116.3642,110.96676,8.748448,10.373056,11.281446
Malignant,1199.jpg,224,224,1.0,110.33736,27.808043,140.81154,94.810844,95.38969,14.127247,19.375881,18.753035
Malignant,12.jpg,224,224,1.0,115.052986,58.0702,125.7086,99.343155,120.10722,58.123707,52.370087,60.079678
Malignant,120.jpg,224,224,1.0,165.86876,63.51983,223.99232,139.94177,133.6722,19.355888,49.112747,65.04165
Malignant,1200.jpg,224,224,1.0,141.54042,19.00029,159.54279,132.31337,132.7651,10.694344,16.094215,14.94692
Malignant,1201.jpg,224,224,1.0,94.359276,14.438879,108.520744,85.96036,88.59672,6.7584014,11.056984,12.377991
Malignant,1202.jpg,224,224,1.0,129.35014,26.108488,145.69217,129.26059,113.09768,15.855148,24.005863,26.193129
Malignant,1203.jpg,224,224,1.0,130.99469,50.93711,150.93768,119.17899,122.86737,41.60825,49.604992,54.666977
Malignant,1204.jpg,224,224,1.0,119.72101,40.50257,147.91446,104.55461,106.69394,39.93654,32.240788,33.05124
Malignant,1205.jpg,224,224,1.0,117.61165,46.470577,129.05325,108.77208,115.009605,56.242573,40.30495,38.40584
Malignant,1206.jpg,224,224,1.0,96.97638,66.41243,112.4439,88.15328,90.331955,77.92599,58.053513,58.54847
Malignant,1207.jpg,224,224,1.0,131.52707,42.475616,158.62752,120.10742,115.84626,43.046295,34.972427,35.01072
Malignant,1208.jpg,224,224,1.0,94.763695,32.65885,122.169464,87.72196,74.39967,34.21599,20.959856,19.34934
Malignant,1209.jpg,224,224,1.0,128.95132,26.484644,158.88058,114.33365,113.639725,13.009117,18.240524,16.077099
Malignant,121.jpg,224,224,1.0,183.84143,56.404713,212.2811,171.10497,168.13828,48.757805,55.412357,53.65633
Malignant,1210.jpg,224,224,1.0,92.321625,38.707104,129.0618,84.13128,63.771805,16.155422,28.115517,34.80265
Malignant,1211.jpg,224,224,1.0,121.62318,33.99256,139.92155,110.422615,114.52537,21.590654,32.29382,38.036476
Malignant,1212.jpg,224,224,1.0,129.08855,30.201237,152.09265,116.168785,119.004166,19.0958,26.381262,29.629705
Malignant,1213.jpg,224,224,1.0,162.56712,54.24729,180.13759,160.2337,147.3301,56.22792,50.497475,50.6991
Malignant,1214.jpg,224,224,1.0,133.38966,37.674206,152.20828,122.06794,125.89278,21.584839,36.114727,44.151253
Malignant,1215.jpg,224,224,1.0,134.72502,40.95375,162.44162,121.65049,120.08295,39.34725,32.643948,35.55632
Malignant,1216.jpg,224,224,1.0,137.73839,41.871197,182.43204,121.6995,109.0836,23.677614,26.468582,30.372879
Malignant,1217.jpg,224,224,1.0,109.85477,40.23397,150.68909,95.56764,83.307556,26.26224,26.842733,29.491707
Malignant,1218.jpg,224,224,1.0,126.45888,22.66498,155.73215,113.824554,109.81993,7.373597,9.566243,10.0904255
Malignant,1219.jpg,224,224,1.0,121.45841,36.690907,169.75232,109.06947,85.553474,7.0274544,10.339644,10.364495
Malignant,122.jpg,224,224,1.0,154.0856,56.27474,186.6762,135.98303,139.59758,42.69116,55.779133,54.46962
Malignant,1220.jpg,224,224,1.0,127.44698,63.93428,156.78262,113.089745,112.46859,70.91916,54.093475,54.918888
Malignant,1221.jpg,224,224,1.0,114.08083,48.689323,152.54651,104.25407,85.44195,51.607685,33.758415,30.209373
Malignant,1222.jpg,224,224,1.0,158.19934,38.21646,199.51132,144.09798,130.98872,14.388944,26.02762,29.173088
Malignant,1223.jpg,224,224,1.0,101.91209,54.851917,116.06812,96.61757,93.05056,61.566055,51.23569,47.997616
Malignant,1224.jpg,224,224,1.0,166.94484,21.4093,181.78345,165.16394,153.88712,20.208248,15.685033,18.078194
Malignant,1225.jpg,224,224,1.0,122.52578,31.111753,162.21654,109.38568,95.97509,9.234388,12.1166525,14.791174
Malignant,1226.jpg,224,224,1.0,117.46567,26.273617,145.07472,113.25393,94.06838,15.065028,15.639452,16.490297
Malignant,1227.jpg,224,224,1.0,153.38472,41.537415,203.8772,136.22446,120.052536,19.097786,20.38258,20.997522
Malignant,1228.jpg,224,224,1.0,120.76848,24.59535,150.20372,110.1071,101.99462,7.012649,15.016502,14.407108
Malignant,1229.jpg,224,224,1.0,122.34104,43.092506,160.43823,111.14762,95.43724,37.89363,31.175425,29.369284
Malignant,123.jpg,224,224,1.0,170.14604,32.479355,192.07623,161.07649,157.2854,18.167818,29.130558,35.460968
Malignant,1230.jpg,224,224,1.0,111.34377,57.618317,123.85232,106.08301,104.096,49.069405,56.68531,64.04616
Malignant,1231.jpg,224,224,1.0,131.88063,36.63722,173.6552,131.20053,90.786156,11.140966,14.126878,16.396189
Malignant,1232.jpg,224,224,1.0,152.94725,34.810116,196.75533,144.08347,118.00299,9.611437,12.284352,13.157982
Malignant,1233.jpg,224,224,1.0,113.999176,34.6369,150.13481,109.86384,81.99886,23.119905,17.744783,20.070696
Malignant,1234.jpg,224,224,1.0,110.350624,27.115753,125.88548,109.06268,96.103714,16.807552,23.626343,30.317142
