Class,Filename,Variable,Value,Q1,Q3,IQR,Lower_Bound,Upper_Bound
Malignant,2891.jpg,Red_Mean,67.048965,144.205635,185.383055,41.17742000000001,82.43950499999998,247.14918500000005
Malignant,2908.jpg,Red_Mean,72.539604,144.205635,185.383055,41.17742000000001,82.43950499999998,247.14918500000005
Malignant,2937.jpg,Red_Mean,75.11783,144.205635,185.383055,41.17742000000001,82.43950499999998,247.14918500000005
Malignant,2952.jpg,Red_Mean,63.97196,144.205635,185.383055,41.17742000000001,82.43950499999998,247.14918500000005
Malignant,2957.jpg,Red_Mean,62.168964,144.205635,185.383055,41.17742000000001,82.43950499999998,247.14918500000005
Malignant,2975.jpg,Red_Mean,53.84022,144.205635,185.383055,41.17742000000001,82.43950499999998,247.14918500000005
Malignant,2984.jpg,Red_Mean,66.97746,144.205635,185.383055,41.17742000000001,82.43950499999998,247.14918500000005
Malignant,2990.jpg,Red_Mean,65.198784,144.205635,185.383055,41.17742000000001,82.43950499999998,247.14918500000005
Malignant,2991.jpg,Red_Mean,68.336235,144.205635,185.383055,41.17742000000001,82.43950499999998,247.14918500000005
Malignant,2997.jpg,Red_Mean,60.778957,144.205635,185.383055,41.17742000000001,82.43950499999998,247.14918500000005
Malignant,3002.jpg,Red_Mean,63.08558,144.205635,185.383055,41.17742000000001,82.43950499999998,247.14918500000005
Malignant,3023.jpg,Red_Mean,32.214863,144.205635,185.383055,41.17742000000001,82.43950499999998,247.14918500000005
Malignant,3046.jpg,Red_Mean,71.129265,144.205635,185.383055,41.17742000000001,82.43950499999998,247.14918500000005
Malignant,3050.jpg,Red_Mean,65.31041,144.205635,185.383055,41.17742000000001,82.43950499999998,247.14918500000005
Malignant,3055.jpg,Red_Mean,67.42136,144.205635,185.383055,41.17742000000001,82.43950499999998,247.14918500000005
Malignant,3083.jpg,Red_Mean,71.830315,144.205635,185.383055,41.17742000000001,82.43950499999998,247.14918500000005
Malignant,3104.jpg,Red_Mean,81.5068,144.205635,185.383055,41.17742000000001,82.43950499999998,247.14918500000005
Malignant,3114.jpg,Red_Mean,77.88505,144.205635,185.383055,41.17742000000001,82.43950499999998,247.14918500000005
Malignant,3117.jpg,Red_Mean,63.360092,144.205635,185.383055,41.17742000000001,82.43950499999998,247.14918500000005
Malignant,3125.jpg,Red_Mean,63.040516,144.205635,185.383055,41.17742000000001,82.43950499999998,247.14918500000005
Malignant,3141.jpg,Red_Mean,55.77316,144.205635,185.383055,41.17742000000001,82.43950499999998,247.14918500000005
Malignant,3156.jpg,Red_Mean,76.50576,144.205635,185.383055,41.17742000000001,82.43950499999998,247.14918500000005
Malignant,3202.jpg,Red_Mean,48.08803,144.205635,185.383055,41.17742000000001,82.43950499999998,247.14918500000005
Malignant,3203.jpg,Red_Mean,51.17277,144.205635,185.383055,41.17742000000001,82.43950499999998,247.14918500000005
Malignant,3206.jpg,Red_Mean,65.15035,144.205635,185.383055,41.17742000000001,82.43950499999998,247.14918500000005
Malignant,3208.jpg,Red_Mean,47.137096,144.205635,185.383055,41.17742000000001,82.43950499999998,247.14918500000005
Malignant,3211.jpg,Red_Mean,68.79171,144.205635,185.383055,41.17742000000001,82.43950499999998,247.14918500000005
Malignant,3216.jpg,Red_Mean,51.109932,144.205635,185.383055,41.17742000000001,82.43950499999998,247.14918500000005
Malignant,3234.jpg,Red_Mean,68.44733,144.205635,185.383055,41.17742000000001,82.43950499999998,247.14918500000005
Malignant,3235.jpg,Red_Mean,79.45027,144.205635,185.383055,41.17742000000001,82.43950499999998,247.14918500000005
Malignant,3248.jpg,Red_Mean,73.23392,144.205635,185.383055,41.17742000000001,82.43950499999998,247.14918500000005
Malignant,3283.jpg,Red_Mean,59.842155,144.205635,185.383055,41.17742000000001,82.43950499999998,247.14918500000005
Malignant,3287.jpg,Red_Mean,71.05969,144.205635,185.383055,41.17742000000001,82.43950499999998,247.14918500000005
Malignant,3291.jpg,Red_Mean,76.07217,144.205635,185.383055,41.17742000000001,82.43950499999998,247.14918500000005
Malignant,3298.jpg,Red_Mean,65.49408,144.205635,185.383055,41.17742000000001,82.43950499999998,247.14918500000005
Malignant,3303.jpg,Red_Mean,61.483616,144.205635,185.383055,41.17742000000001,82.43950499999998,247.14918500000005
Malignant,3318.jpg,Red_Mean,78.38951,144.205635,185.383055,41.17742000000001,82.43950499999998,247.14918500000005
Malignant,3357.jpg,Red_Mean,70.38114,144.205635,185.383055,41.17742000000001,82.43950499999998,247.14918500000005
Malignant,3363.jpg,Red_Mean,68.73035,144.205635,185.383055,41.17742000000001,82.43950499999998,247.14918500000005
Malignant,3369.jpg,Red_Mean,59.686443,144.205635,185.383055,41.17742000000001,82.43950499999998,247.14918500000005
Malignant,3383.jpg,Red_Mean,54.413303,144.205635,185.383055,41.17742000000001,82.43950499999998,247.14918500000005
Malignant,3387.jpg,Red_Mean,66.247986,144.205635,185.383055,41.17742000000001,82.43950499999998,247.14918500000005
Malignant,3394.jpg,Red_Mean,63.58279,144.205635,185.383055,41.17742000000001,82.43950499999998,247.14918500000005
Malignant,3420.jpg,Red_Mean,75.92226,144.205635,185.383055,41.17742000000001,82.43950499999998,247.14918500000005
Malignant,3429.jpg,Red_Mean,76.63427,144.205635,185.383055,41.17742000000001,82.43950499999998,247.14918500000005
Malignant,3457.jpg,Red_Mean,59.130898,144.205635,185.383055,41.17742000000001,82.43950499999998,247.14918500000005
Malignant,3462.jpg,Red_Mean,71.01104,144.205635,185.383055,41.17742000000001,82.43950499999998,247.14918500000005
Malignant,3489.jpg,Red_Mean,60.09385,144.205635,185.383055,41.17742000000001,82.43950499999998,247.14918500000005
Malignant,3496.jpg,Red_Mean,60.28175,144.205635,185.383055,41.17742000000001,82.43950499999998,247.14918500000005
Malignant,3513.jpg,Red_Mean,59.515266,144.205635,185.383055,41.17742000000001,82.43950499999998,247.14918500000005
Malignant,3523.jpg,Red_Mean,76.08098,144.205635,185.383055,41.17742000000001,82.43950499999998,247.14918500000005
Malignant,3534.jpg,Red_Mean,51.95996,144.205635,185.383055,41.17742000000001,82.43950499999998,247.14918500000005
Malignant,3541.jpg,Red_Mean,68.70167,144.205635,185.383055,41.17742000000001,82.43950499999998,247.14918500000005
Malignant,3542.jpg,Red_Mean,68.10585,144.205635,185.383055,41.17742000000001,82.43950499999998,247.14918500000005
Malignant,3554.jpg,Red_Mean,72.23844,144.205635,185.383055,41.17742000000001,82.43950499999998,247.14918500000005
Malignant,3556.jpg,Red_Mean,73.41907,144.205635,185.383055,41.17742000000001,82.43950499999998,247.14918500000005
Malignant,3569.jpg,Red_Mean,56.519135,144.205635,185.383055,41.17742000000001,82.43950499999998,247.14918500000005
Malignant,3571.jpg,Red_Mean,73.109535,144.205635,185.383055,41.17742000000001,82.43950499999998,247.14918500000005
Malignant,3580.jpg,Red_Mean,56.903797,144.205635,185.383055,41.17742000000001,82.43950499999998,247.14918500000005
Malignant,3583.jpg,Red_Mean,66.51859,144.205635,185.383055,41.17742000000001,82.43950499999998,247.14918500000005
Malignant,3598.jpg,Red_Mean,77.89716,144.205635,185.383055,41.17742000000001,82.43950499999998,247.14918500000005
Malignant,3606.jpg,Red_Mean,72.86468,144.205635,185.383055,41.17742000000001,82.43950499999998,247.14918500000005
Malignant,3613.jpg,Red_Mean,71.23174,144.205635,185.383055,41.17742000000001,82.43950499999998,247.14918500000005
Malignant,3615.jpg,Red_Mean,71.412506,144.205635,185.383055,41.17742000000001,82.43950499999998,247.14918500000005
Malignant,3619.jpg,Red_Mean,71.8129,144.205635,185.383055,41.17742000000001,82.43950499999998,247.14918500000005
Malignant,3631.jpg,Red_Mean,72.41494,144.205635,185.383055,41.17742000000001,82.43950499999998,247.14918500000005
Malignant,3637.jpg,Red_Mean,70.603775,144.205635,185.383055,41.17742000000001,82.43950499999998,247.14918500000005
Malignant,3642.jpg,Red_Mean,52.591877,144.205635,185.383055,41.17742000000001,82.43950499999998,247.14918500000005
Malignant,3646.jpg,Red_Mean,50.393475,144.205635,185.383055,41.17742000000001,82.43950499999998,247.14918500000005
Malignant,3659.jpg,Red_Mean,51.44396,144.205635,185.383055,41.17742000000001,82.43950499999998,247.14918500000005
Malignant,3660.jpg,Red_Mean,75.64798,144.205635,185.383055,41.17742000000001,82.43950499999998,247.14918500000005
Malignant,3689.jpg,Red_Mean,67.77812,144.205635,185.383055,41.17742000000001,82.43950499999998,247.14918500000005
Malignant,3695.jpg,Red_Mean,78.26921,144.205635,185.383055,41.17742000000001,82.43950499999998,247.14918500000005
Malignant,3698.jpg,Red_Mean,51.146683,144.205635,185.383055,41.17742000000001,82.43950499999998,247.14918500000005
Malignant,3699.jpg,Red_Mean,77.36238,144.205635,185.383055,41.17742000000001,82.43950499999998,247.14918500000005
Malignant,3714.jpg,Red_Mean,67.19091,144.205635,185.383055,41.17742000000001,82.43950499999998,247.14918500000005
Malignant,3718.jpg,Red_Mean,63.230507,144.205635,185.383055,41.17742000000001,82.43950499999998,247.14918500000005
Malignant,3723.jpg,Red_Mean,58.326054,144.205635,185.383055,41.17742000000001,82.43950499999998,247.14918500000005
Malignant,3730.jpg,Red_Mean,77.40914,144.205635,185.383055,41.17742000000001,82.43950499999998,247.14918500000005
Malignant,3738.jpg,Red_Mean,81.52167,144.205635,185.383055,41.17742000000001,82.43950499999998,247.14918500000005
Malignant,3752.jpg,Red_Mean,64.34148,144.205635,185.383055,41.17742000000001,82.43950499999998,247.14918500000005
Malignant,3760.jpg,Red_Mean,54.04863,144.205635,185.383055,41.17742000000001,82.43950499999998,247.14918500000005
Malignant,3763.jpg,Red_Mean,60.959564,144.205635,185.383055,41.17742000000001,82.43950499999998,247.14918500000005
Malignant,3767.jpg,Red_Mean,56.55465,144.205635,185.383055,41.17742000000001,82.43950499999998,247.14918500000005
Malignant,3779.jpg,Red_Mean,55.259148,144.205635,185.383055,41.17742000000001,82.43950499999998,247.14918500000005
Malignant,3797.jpg,Red_Mean,59.626934,144.205635,185.383055,41.17742000000001,82.43950499999998,247.14918500000005
Malignant,3803.jpg,Red_Mean,66.098755,144.205635,185.383055,41.17742000000001,82.43950499999998,247.14918500000005
Malignant,3816.jpg,Red_Mean,50.871235,144.205635,185.383055,41.17742000000001,82.43950499999998,247.14918500000005
Malignant,3861.jpg,Red_Mean,61.221043,144.205635,185.383055,41.17742000000001,82.43950499999998,247.14918500000005
Malignant,3871.jpg,Red_Mean,72.37582,144.205635,185.383055,41.17742000000001,82.43950499999998,247.14918500000005
Malignant,3874.jpg,Red_Mean,79.90155,144.205635,185.383055,41.17742000000001,82.43950499999998,247.14918500000005
Malignant,3877.jpg,Red_Mean,72.64893,144.205635,185.383055,41.17742000000001,82.43950499999998,247.14918500000005
Malignant,3883.jpg,Red_Mean,78.29921,144.205635,185.383055,41.17742000000001,82.43950499999998,247.14918500000005
Malignant,3892.jpg,Red_Mean,72.53043,144.205635,185.383055,41.17742000000001,82.43950499999998,247.14918500000005
Malignant,3905.jpg,Red_Mean,71.54652,144.205635,185.383055,41.17742000000001,82.43950499999998,247.14918500000005
Malignant,3907.jpg,Red_Mean,77.024376,144.205635,185.383055,41.17742000000001,82.43950499999998,247.14918500000005
Malignant,3927.jpg,Red_Mean,44.37181,144.205635,185.383055,41.17742000000001,82.43950499999998,247.14918500000005
Malignant,3959.jpg,Red_Mean,67.935684,144.205635,185.383055,41.17742000000001,82.43950499999998,247.14918500000005
Malignant,3964.jpg,Red_Mean,67.04309,144.205635,185.383055,41.17742000000001,82.43950499999998,247.14918500000005
Malignant,3992.jpg,Red_Mean,70.086975,144.205635,185.383055,41.17742000000001,82.43950499999998,247.14918500000005
Malignant,4012.jpg,Red_Mean,64.505165,144.205635,185.383055,41.17742000000001,82.43950499999998,247.14918500000005
Malignant,4026.jpg,Red_Mean,69.33086,144.205635,185.383055,41.17742000000001,82.43950499999998,247.14918500000005
Malignant,4027.jpg,Red_Mean,67.43587,144.205635,185.383055,41.17742000000001,82.43950499999998,247.14918500000005
Malignant,4037.jpg,Red_Mean,63.960796,144.205635,185.383055,41.17742000000001,82.43950499999998,247.14918500000005
Malignant,4039.jpg,Red_Mean,73.49635,144.205635,185.383055,41.17742000000001,82.43950499999998,247.14918500000005
Malignant,4042.jpg,Red_Mean,72.78418,144.205635,185.383055,41.17742000000001,82.43950499999998,247.14918500000005
Malignant,4048.jpg,Red_Mean,67.06852,144.205635,185.383055,41.17742000000001,82.43950499999998,247.14918500000005
Malignant,4067.jpg,Red_Mean,79.4601,144.205635,185.383055,41.17742000000001,82.43950499999998,247.14918500000005
Malignant,4085.jpg,Red_Mean,63.50343,144.205635,185.383055,41.17742000000001,82.43950499999998,247.14918500000005
Malignant,4091.jpg,Red_Mean,67.63845,144.205635,185.383055,41.17742000000001,82.43950499999998,247.14918500000005
Malignant,4095.jpg,Red_Mean,68.52639,144.205635,185.383055,41.17742000000001,82.43950499999998,247.14918500000005
Malignant,4115.jpg,Red_Mean,53.88393,144.205635,185.383055,41.17742000000001,82.43950499999998,247.14918500000005
Malignant,4136.jpg,Red_Mean,65.65934,144.205635,185.383055,41.17742000000001,82.43950499999998,247.14918500000005
Malignant,4139.jpg,Red_Mean,67.02551,144.205635,185.383055,41.17742000000001,82.43950499999998,247.14918500000005
Malignant,4140.jpg,Red_Mean,63.444138,144.205635,185.383055,41.17742000000001,82.43950499999998,247.14918500000005
Malignant,4151.jpg,Red_Mean,66.30146,144.205635,185.383055,41.17742000000001,82.43950499999998,247.14918500000005
Malignant,4164.jpg,Red_Mean,78.945595,144.205635,185.383055,41.17742000000001,82.43950499999998,247.14918500000005
Malignant,4165.jpg,Red_Mean,72.68236,144.205635,185.383055,41.17742000000001,82.43950499999998,247.14918500000005
Malignant,4171.jpg,Red_Mean,72.114235,144.205635,185.383055,41.17742000000001,82.43950499999998,247.14918500000005
Malignant,4172.jpg,Red_Mean,61.26646,144.205635,185.383055,41.17742000000001,82.43950499999998,247.14918500000005
Malignant,4183.jpg,Red_Mean,65.91992,144.205635,185.383055,41.17742000000001,82.43950499999998,247.14918500000005
Malignant,4184.jpg,Red_Mean,58.34963,144.205635,185.383055,41.17742000000001,82.43950499999998,247.14918500000005
Malignant,4190.jpg,Red_Mean,66.35323,144.205635,185.383055,41.17742000000001,82.43950499999998,247.14918500000005
Malignant,4193.jpg,Red_Mean,80.71965,144.205635,185.383055,41.17742000000001,82.43950499999998,247.14918500000005
Malignant,4199.jpg,Red_Mean,59.83867,144.205635,185.383055,41.17742000000001,82.43950499999998,247.14918500000005
Malignant,4203.jpg,Red_Mean,78.325935,144.205635,185.383055,41.17742000000001,82.43950499999998,247.14918500000005
Malignant,4207.jpg,Red_Mean,79.01842,144.205635,185.383055,41.17742000000001,82.43950499999998,247.14918500000005
Malignant,4220.jpg,Red_Mean,51.933952,144.205635,185.383055,41.17742000000001,82.43950499999998,247.14918500000005
Malignant,4249.jpg,Red_Mean,69.738464,144.205635,185.383055,41.17742000000001,82.43950499999998,247.14918500000005
Malignant,4271.jpg,Red_Mean,64.54785,144.205635,185.383055,41.17742000000001,82.43950499999998,247.14918500000005
Malignant,4301.jpg,Red_Mean,70.97597,144.205635,185.383055,41.17742000000001,82.43950499999998,247.14918500000005
Malignant,4312.jpg,Red_Mean,67.381996,144.205635,185.383055,41.17742000000001,82.43950499999998,247.14918500000005
Malignant,4318.jpg,Red_Mean,66.47266,144.205635,185.383055,41.17742000000001,82.43950499999998,247.14918500000005
Malignant,4331.jpg,Red_Mean,67.1649,144.205635,185.383055,41.17742000000001,82.43950499999998,247.14918500000005
Malignant,4340.jpg,Red_Mean,61.74233,144.205635,185.383055,41.17742000000001,82.43950499999998,247.14918500000005
Malignant,4359.jpg,Red_Mean,63.8299,144.205635,185.383055,41.17742000000001,82.43950499999998,247.14918500000005
Malignant,4361.jpg,Red_Mean,79.915436,144.205635,185.383055,41.17742000000001,82.43950499999998,247.14918500000005
Malignant,4378.jpg,Red_Mean,76.938896,144.205635,185.383055,41.17742000000001,82.43950499999998,247.14918500000005
Malignant,4382.jpg,Red_Mean,72.45368,144.205635,185.383055,41.17742000000001,82.43950499999998,247.14918500000005
Malignant,4408.jpg,Red_Mean,57.06035,144.205635,185.383055,41.17742000000001,82.43950499999998,247.14918500000005
Malignant,4423.jpg,Red_Mean,81.84825,144.205635,185.383055,41.17742000000001,82.43950499999998,247.14918500000005
Malignant,4425.jpg,Red_Mean,68.75095,144.205635,185.383055,41.17742000000001,82.43950499999998,247.14918500000005
Malignant,4454.jpg,Red_Mean,81.417114,144.205635,185.383055,41.17742000000001,82.43950499999998,247.14918500000005
Malignant,4456.jpg,Red_Mean,75.04109,144.205635,185.383055,41.17742000000001,82.43950499999998,247.14918500000005
Malignant,4471.jpg,Red_Mean,73.36045,144.205635,185.383055,41.17742000000001,82.43950499999998,247.14918500000005
Malignant,4474.jpg,Red_Mean,65.84052,144.205635,185.383055,41.17742000000001,82.43950499999998,247.14918500000005
Malignant,4486.jpg,Red_Mean,72.85166,144.205635,185.383055,41.17742000000001,82.43950499999998,247.14918500000005
Malignant,4487.jpg,Red_Mean,65.23476,144.205635,185.383055,41.17742000000001,82.43950499999998,247.14918500000005
Malignant,4517.jpg,Red_Mean,77.93017,144.205635,185.383055,41.17742000000001,82.43950499999998,247.14918500000005
Malignant,4520.jpg,Red_Mean,71.310326,144.205635,185.383055,41.17742000000001,82.43950499999998,247.14918500000005
Malignant,4524.jpg,Red_Mean,79.02382,144.205635,185.383055,41.17742000000001,82.43950499999998,247.14918500000005
Malignant,4537.jpg,Red_Mean,63.57053,144.205635,185.383055,41.17742000000001,82.43950499999998,247.14918500000005
Malignant,4545.jpg,Red_Mean,56.276627,144.205635,185.383055,41.17742000000001,82.43950499999998,247.14918500000005
Malignant,4567.jpg,Red_Mean,65.36095,144.205635,185.383055,41.17742000000001,82.43950499999998,247.14918500000005
Malignant,4582.jpg,Red_Mean,73.240555,144.205635,185.383055,41.17742000000001,82.43950499999998,247.14918500000005
Malignant,4590.jpg,Red_Mean,73.802216,144.205635,185.383055,41.17742000000001,82.43950499999998,247.14918500000005
Malignant,4615.jpg,Red_Mean,70.8869,144.205635,185.383055,41.17742000000001,82.43950499999998,247.14918500000005
Malignant,4627.jpg,Red_Mean,71.33197,144.205635,185.383055,41.17742000000001,82.43950499999998,247.14918500000005
Malignant,4635.jpg,Red_Mean,53.044743,144.205635,185.383055,41.17742000000001,82.43950499999998,247.14918500000005
Malignant,4658.jpg,Red_Mean,77.72638,144.205635,185.383055,41.17742000000001,82.43950499999998,247.14918500000005
Malignant,4687.jpg,Red_Mean,72.96195,144.205635,185.383055,41.17742000000001,82.43950499999998,247.14918500000005
Malignant,4703.jpg,Red_Mean,70.36569,144.205635,185.383055,41.17742000000001,82.43950499999998,247.14918500000005
Malignant,4716.jpg,Red_Mean,56.976482,144.205635,185.383055,41.17742000000001,82.43950499999998,247.14918500000005
Malignant,4719.jpg,Red_Mean,72.15242,144.205635,185.383055,41.17742000000001,82.43950499999998,247.14918500000005
Malignant,4722.jpg,Red_Mean,49.645725,144.205635,185.383055,41.17742000000001,82.43950499999998,247.14918500000005
Malignant,4740.jpg,Red_Mean,69.40033,144.205635,185.383055,41.17742000000001,82.43950499999998,247.14918500000005
Malignant,4758.jpg,Red_Mean,62.081234,144.205635,185.383055,41.17742000000001,82.43950499999998,247.14918500000005
Malignant,4785.jpg,Red_Mean,63.735092,144.205635,185.383055,41.17742000000001,82.43950499999998,247.14918500000005
Malignant,4791.jpg,Red_Mean,51.976242,144.205635,185.383055,41.17742000000001,82.43950499999998,247.14918500000005
Malignant,4793.jpg,Red_Mean,77.6872,144.205635,185.383055,41.17742000000001,82.43950499999998,247.14918500000005
Malignant,4800.jpg,Red_Mean,54.50845,144.205635,185.383055,41.17742000000001,82.43950499999998,247.14918500000005
Malignant,4807.jpg,Red_Mean,67.07015,144.205635,185.383055,41.17742000000001,82.43950499999998,247.14918500000005
Malignant,4826.jpg,Red_Mean,82.335815,144.205635,185.383055,41.17742000000001,82.43950499999998,247.14918500000005
Malignant,4847.jpg,Red_Mean,57.640167,144.205635,185.383055,41.17742000000001,82.43950499999998,247.14918500000005
Malignant,4851.jpg,Red_Mean,71.96953,144.205635,185.383055,41.17742000000001,82.43950499999998,247.14918500000005
Malignant,4877.jpg,Red_Mean,68.610535,144.205635,185.383055,41.17742000000001,82.43950499999998,247.14918500000005
Malignant,4881.jpg,Red_Mean,61.160915,144.205635,185.383055,41.17742000000001,82.43950499999998,247.14918500000005
Malignant,4883.jpg,Red_Mean,46.171715,144.205635,185.383055,41.17742000000001,82.43950499999998,247.14918500000005
Malignant,4885.jpg,Red_Mean,51.33833,144.205635,185.383055,41.17742000000001,82.43950499999998,247.14918500000005
Malignant,4902.jpg,Red_Mean,66.59044,144.205635,185.383055,41.17742000000001,82.43950499999998,247.14918500000005
Malignant,4915.jpg,Red_Mean,56.370773,144.205635,185.383055,41.17742000000001,82.43950499999998,247.14918500000005
Malignant,4925.jpg,Red_Mean,81.242546,144.205635,185.383055,41.17742000000001,82.43950499999998,247.14918500000005
Malignant,4929.jpg,Red_Mean,65.71399,144.205635,185.383055,41.17742000000001,82.43950499999998,247.14918500000005
Malignant,4933.jpg,Red_Mean,54.892776,144.205635,185.383055,41.17742000000001,82.43950499999998,247.14918500000005
Malignant,4957.jpg,Red_Mean,57.82384,144.205635,185.383055,41.17742000000001,82.43950499999998,247.14918500000005
Malignant,4973.jpg,Red_Mean,78.08737,144.205635,185.383055,41.17742000000001,82.43950499999998,247.14918500000005
Malignant,4979.jpg,Red_Mean,82.23738,144.205635,185.383055,41.17742000000001,82.43950499999998,247.14918500000005
Malignant,5019.jpg,Red_Mean,59.212032,144.205635,185.383055,41.17742000000001,82.43950499999998,247.14918500000005
Malignant,5022.jpg,Red_Mean,76.415,144.205635,185.383055,41.17742000000001,82.43950499999998,247.14918500000005
Malignant,5038.jpg,Red_Mean,59.828724,144.205635,185.383055,41.17742000000001,82.43950499999998,247.14918500000005
Malignant,5048.jpg,Red_Mean,69.373985,144.205635,185.383055,41.17742000000001,82.43950499999998,247.14918500000005
Malignant,5064.jpg,Red_Mean,59.377373,144.205635,185.383055,41.17742000000001,82.43950499999998,247.14918500000005
Malignant,5071.jpg,Red_Mean,76.00889,144.205635,185.383055,41.17742000000001,82.43950499999998,247.14918500000005
Malignant,5075.jpg,Red_Mean,64.21744,144.205635,185.383055,41.17742000000001,82.43950499999998,247.14918500000005
Malignant,5078.jpg,Red_Mean,74.112785,144.205635,185.383055,41.17742000000001,82.43950499999998,247.14918500000005
Malignant,5099.jpg,Red_Mean,71.73152,144.205635,185.383055,41.17742000000001,82.43950499999998,247.14918500000005
Malignant,5105.jpg,Red_Mean,54.47708,144.205635,185.383055,41.17742000000001,82.43950499999998,247.14918500000005
Malignant,5128.jpg,Red_Mean,58.677376,144.205635,185.383055,41.17742000000001,82.43950499999998,247.14918500000005
Malignant,5129.jpg,Red_Mean,69.14457,144.205635,185.383055,41.17742000000001,82.43950499999998,247.14918500000005
Malignant,5130.jpg,Red_Mean,71.89384,144.205635,185.383055,41.17742000000001,82.43950499999998,247.14918500000005
Malignant,5133.jpg,Red_Mean,66.41458,144.205635,185.383055,41.17742000000001,82.43950499999998,247.14918500000005
Malignant,5134.jpg,Red_Mean,72.127075,144.205635,185.383055,41.17742000000001,82.43950499999998,247.14918500000005
Malignant,5137.jpg,Red_Mean,76.93975,144.205635,185.383055,41.17742000000001,82.43950499999998,247.14918500000005
Malignant,5149.jpg,Red_Mean,70.1131,144.205635,185.383055,41.17742000000001,82.43950499999998,247.14918500000005
Malignant,5161.jpg,Red_Mean,58.697784,144.205635,185.383055,41.17742000000001,82.43950499999998,247.14918500000005
Malignant,5168.jpg,Red_Mean,58.172333,144.205635,185.383055,41.17742000000001,82.43950499999998,247.14918500000005
Malignant,5195.jpg,Red_Mean,78.65798,144.205635,185.383055,41.17742000000001,82.43950499999998,247.14918500000005
Malignant,5197.jpg,Red_Mean,70.846085,144.205635,185.383055,41.17742000000001,82.43950499999998,247.14918500000005
Malignant,5211.jpg,Red_Mean,76.245476,144.205635,185.383055,41.17742000000001,82.43950499999998,247.14918500000005
Malignant,5216.jpg,Red_Mean,51.879704,144.205635,185.383055,41.17742000000001,82.43950499999998,247.14918500000005
Malignant,5229.jpg,Red_Mean,68.66783,144.205635,185.383055,41.17742000000001,82.43950499999998,247.14918500000005
Malignant,5231.jpg,Red_Mean,75.33241,144.205635,185.383055,41.17742000000001,82.43950499999998,247.14918500000005
Malignant,5233.jpg,Red_Mean,54.220943,144.205635,185.383055,41.17742000000001,82.43950499999998,247.14918500000005
Malignant,5252.jpg,Red_Mean,63.256916,144.205635,185.383055,41.17742000000001,82.43950499999998,247.14918500000005
Malignant,5274.jpg,Red_Mean,71.575356,144.205635,185.383055,41.17742000000001,82.43950499999998,247.14918500000005
Malignant,5284.jpg,Red_Mean,56.725086,144.205635,185.383055,41.17742000000001,82.43950499999998,247.14918500000005
Malignant,5381.jpg,Red_Mean,53.421814,144.205635,185.383055,41.17742000000001,82.43950499999998,247.14918500000005
Malignant,5406.jpg,Red_Mean,73.64744,144.205635,185.383055,41.17742000000001,82.43950499999998,247.14918500000005
Malignant,5433.jpg,Red_Mean,63.98328,144.205635,185.383055,41.17742000000001,82.43950499999998,247.14918500000005
Malignant,5557.jpg,Red_Mean,61.012695,144.205635,185.383055,41.17742000000001,82.43950499999998,247.14918500000005
Malignant,5565.jpg,Red_Mean,59.03659,144.205635,185.383055,41.17742000000001,82.43950499999998,247.14918500000005
Malignant,1028.jpg,Green_Mean,215.95985,113.5554275,150.171735,36.61630750000002,58.630966249999965,205.09619625000005
Malignant,1124.jpg,Green_Mean,207.89458,113.5554275,150.171735,36.61630750000002,58.630966249999965,205.09619625000005
Malignant,1125.jpg,Green_Mean,27.611547,113.5554275,150.171735,36.61630750000002,58.630966249999965,205.09619625000005
Malignant,1245.jpg,Green_Mean,218.87943,113.5554275,150.171735,36.61630750000002,58.630966249999965,205.09619625000005
Malignant,1428.jpg,Green_Mean,52.407604,113.5554275,150.171735,36.61630750000002,58.630966249999965,205.09619625000005
Malignant,147.jpg,Green_Mean,215.37294,113.5554275,150.171735,36.61630750000002,58.630966249999965,205.09619625000005
Malignant,1501.jpg,Green_Mean,212.68175,113.5554275,150.171735,36.61630750000002,58.630966249999965,205.09619625000005
Malignant,1502.jpg,Green_Mean,212.53212,113.5554275,150.171735,36.61630750000002,58.630966249999965,205.09619625000005
Malignant,1581.jpg,Green_Mean,42.96596,113.5554275,150.171735,36.61630750000002,58.630966249999965,205.09619625000005
Malignant,1587.jpg,Green_Mean,57.00562,113.5554275,150.171735,36.61630750000002,58.630966249999965,205.09619625000005
Malignant,1597.jpg,Green_Mean,58.568798,113.5554275,150.171735,36.61630750000002,58.630966249999965,205.09619625000005
Malignant,1626.jpg,Green_Mean,58.271744,113.5554275,150.171735,36.61630750000002,58.630966249999965,205.09619625000005
Malignant,1632.jpg,Green_Mean,48.415718,113.5554275,150.171735,36.61630750000002,58.630966249999965,205.09619625000005
Malignant,1634.jpg,Green_Mean,39.119797,113.5554275,150.171735,36.61630750000002,58.630966249999965,205.09619625000005
Malignant,1646.jpg,Green_Mean,56.839188,113.5554275,150.171735,36.61630750000002,58.630966249999965,205.09619625000005
Malignant,1647.jpg,Green_Mean,47.955715,113.5554275,150.171735,36.61630750000002,58.630966249999965,205.09619625000005
Malignant,1663.jpg,Green_Mean,55.064274,113.5554275,150.171735,36.61630750000002,58.630966249999965,205.09619625000005
Malignant,1676.jpg,Green_Mean,56.194675,113.5554275,150.171735,36.61630750000002,58.630966249999965,205.09619625000005
Malignant,1755.jpg,Green_Mean,54.311462,113.5554275,150.171735,36.61630750000002,58.630966249999965,205.09619625000005
